id;ort;count;location;lat;lon
1145;Marseille;1;Marseille, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, France métropolitaine, 13000, France;43.2961743;5.3699525
1146;Schärding;1;Schärding, Bezirk Schärding, Oberösterreich, 4780, Österreich;48.4569975;13.4318
1147;Lugano;1;Lugano, Circolo di Lugano ovest, Distretto di Lugano, Ticino, Schweiz/Suisse/Svizzera/Svizra;46.0050102;8.9520281
1148;Schemnitz;1;Banská Štiavnica, okres Banská Štiavnica, Banskobystrický kraj, Stredné Slovensko, Slovensko;48.4580926;18.8988414
1149;Lučenec;1;Lučenec, okres Lučenec, Banskobystrický kraj, Stredné Slovensko, Slovensko;48.3300774;19.6637435
1150;Schongau;1;Schongau, Landkreis Weilheim-Schongau, Bayern, 86956, Deutschland;47.8134583;10.8967857
1151;Lenzburg;1;Lenzburg, Bezirk Lenzburg, Aargau, Schweiz/Suisse/Svizzera/Svizra;47.3873136;8.1821873
1152;Lennep;1;Lennep, Remscheid, Nordrhein-Westfalen, 42897, Deutschland;51.1774492;7.2707841699703515
1153;Lengefeld;1;Lengefeld, Pockau-Lengefeld, Erzgebirgskreis, Sachsen, 09514, Deutschland;50.7192961;13.1927938
1154;Schorndorf;1;Schorndorf, Vereinbarte Verwaltungsgemeinschaft der Stadt Schorndorf, Rems-Murr-Kreis, Baden-Württemberg, 73614, Deutschland;48.8055169;9.5272665
1155;Schönberg;1;Schönberg, Kölbingen, Westerburg, Westerwaldkreis, Rheinland-Pfalz, 56459, Deutschland;50.5443674;7.9348028
1156;Leipzig-Stötteritz;1;Leipzig-Stötteritz, Güntzstraße, Stötteritz, Südost, Leipzig, Sachsen, 04299, Deutschland;51.3237401;12.4107603
1157;Leipzig-Connewitz;1;Leipzig-Connewitz, Klemmstraße, Connewitz, Süd, Leipzig, Sachsen, 04277, Deutschland;51.3009323;12.3865233
1158;Schönfließ, Neumark;1;;;
1159;Schöningen;1;Schöningen, Landkreis Helmstedt, Niedersachsen, 38364, Deutschland;52.1388507;10.9671073
1160;Leicester;1;Leicester, Leicestershire, East Midlands, England, LE1 5YA, United Kingdom;52.6361398;-1.1330789
1161;Lauterecken;1;Lauterecken, Lauterecken-Wolfstein, Landkreis Kusel, Rheinland-Pfalz, 67742, Deutschland;49.6500361;7.5920007
1162;Schöppenstedt;1;Schöppenstedt, Samtgemeinde Elm-Asse, Landkreis Wolfenbüttel, Niedersachsen, 38170, Deutschland;52.1439998;10.7751914
1163;Laubach;1;Laubach, Simmern-Rheinböllen, Rhein-Hunsrück-Kreis, Rheinland-Pfalz, Deutschland;50.0557179;7.5099389
1164;Langenthal;1;Langenthal, Nahe-Glan, Landkreis Bad Kreuznach, Rheinland-Pfalz, Deutschland;49.8309059;7.5737063
1165;Langenbielau;1;Bielawa, powiat dzierżoniowski, województwo dolnośląskie, 58-260, Polska;50.6871117;16.6160879
1166;Schrimm;1;Śrem, gmina Śrem, powiat śremski, województwo wielkopolskie, 63-100, Polska;52.0893322;17.0156809
1167;Lidzbark;1;Lidzbark, gmina Lidzbark, powiat działdowski, województwo warmińsko-mazurskie, 13-230, Polska;53.2628043;19.8231836
1168;Schmiedeberg;1;Kowary, gmina Mysłakowice, powiat karkonoski, województwo dolnośląskie, 58-530, Polska;50.778678;15.836050856544123
1169;Lille;1;Lille, Nord, Hauts-de-France, France métropolitaine, France;50.6365654;3.0635282
1170;Schlackenwerth;1;Ostrov nad Ohří, Ostrov, okres Karlovy Vary, Karlovarský kraj, Severozápad, 36301, Česko;50.30169275;12.943446922047695
1171;Lößnitz;1;Lößnitz, Erzgebirgskreis, Sachsen, 08294, Deutschland;50.6210947;12.730753
1172;Schillingsfürst;1;Schillingsfürst, Schillingsfürst (VGem), Landkreis Ansbach, Bayern, Deutschland;49.2865282;10.2622902
1173;Löningen;1;Löningen, Landkreis Cloppenburg, Niedersachsen, 49624, Deutschland;52.7363493;7.7570655
1174;Schivelbein;1;Świdwin, gmina Świdwin, powiat świdwiński, województwo zachodniopomorskie, 78-300, Polska;53.7743624;15.782515872730308
1175;Louny;1;Louny, okres Louny, Ústecký kraj, Severozápad, Česko;50.3572914;13.7969195
1176;Loschwitz;1;Loschwitz, Dresden, Sachsen, 01324, Deutschland;51.0573618;13.8189567
1177;Lobositz;1;Lovosice, okres Litoměřice, Ústecký kraj, Severozápad, Česko;50.5153052;14.0509704
1178;Liverpool;1;Liverpool, North West England, England, United Kingdom;53.407154;-2.991665
1179;Lima;1;Lima, Perú;-12.0621065;-77.0365256
1180;Lissabon;1;Lisboa, Grande Lisboa, Área Metropolitana de Lisboa, Portugal;38.7077507;-9.1365919
1181;Schliersee-Fischhausen;1;Fischhausen, Neuhaus, Schliersee, Landkreis Miesbach, Bayern, 83727, Deutschland;47.7103725;11.8666015
1182;Lipine;1;Lipsk, gmina Lipsk, powiat augustowski, województwo podlaskie, Polska;53.7335414;23.4037394
1183;Schlochau;1;Człuchów, powiat człuchowski, województwo pomorskie, 77-300, Polska;53.6634472;17.358074774000176
1184;Linnich;1;Linnich, Kreis Düren, Nordrhein-Westfalen, 52441, Deutschland;50.9806294;6.2676208
1185;Żmigród;1;Żmigród, gmina Żmigród, powiat trzebnicki, województwo dolnośląskie, Polska;51.4717386;16.9082719
1186;Limbach;1;Limbach, Hachenburg, Westerwaldkreis, Rheinland-Pfalz, Deutschland;50.7012045;7.7999792
1187;Mie̜dzylesie;1;Międzylesie, gmina Międzylesie, powiat kłodzki, województwo dolnośląskie, Polska;50.1480131;16.6669348
1188;Mikołów;1;Mikołów, powiat mikołowski, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, Polska;50.19600335;18.853851637416344
1189;Militsch;1;Milicz, gmina Milicz, powiat milicki, województwo dolnośląskie, 56-300, Polska;51.5319957;17.2752485
1190;Rinteln;1;Rinteln, Landkreis Schaumburg, Niedersachsen, 31737, Deutschland;52.1912143;9.0779862
1191;Osterburken;1;Osterburken, Verwaltungsverband Osterburken, Neckar-Odenwald-Kreis, Baden-Württemberg, 74706, Deutschland;49.4305787;9.4273773
1192;Ostende;1;Oostende, West-Vlaanderen, Vlaanderen, 8400, België / Belgique / Belgien;51.2258565;2.919496
1193;Oschersleben (Bode);1;Oschersleben (Bode), Lüneburger Straße, Oschersleben, Börde, Sachsen-Anhalt, 39387, Deutschland;52.0307021;11.2273593
1194;Orăştie;1;Orăștie, Hunedoara, 335700, România;45.8367637;23.1958453
1195;Oravita;1;Oravița, Caraș-Severin, România;45.0381333;21.6860595
1196;Oranienbaum;1;Ломоносов, Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия;59.91032;29.776194
1197;Olpe;1;Olpe, Kreis Olpe, Nordrhein-Westfalen, 57462, Deutschland;51.0297603;7.8424193
1198;Rheinberg;1;Rheinberg, Kreis Wesel, Nordrhein-Westfalen, 47495, Deutschland;51.5458979;6.6014097
1199;Oldenburg-Osternburg;1;Oldenburg-Osternburg, Ladestraße, Ottosiedlung, Osternburg, Oldenburg, Niedersachsen, 26135, Deutschland;53.1279814;8.2373428
1200;Ohligs;1;Ohligs, Ohligs/Aufderhöhe/Merscheid, Solingen, Nordrhein-Westfalen, 42697, Deutschland;51.1615606;7.0004698
1201;Riedlingen;1;Riedlingen, Gemeindeverwaltungsverband Riedlingen, Landkreis Biberach, Baden-Württemberg, 88499, Deutschland;48.1534412;9.4748796
1202;Oelsnitz/Erzgeb.;1;Oelsnitz/Erzgeb., Erzgebirgskreis, Sachsen, 09376, Deutschland;50.7144724;12.7048401
1203;Riesenburg;1;Prabuty, gmina Prabuty, powiat kwidzyński, województwo pomorskie, 82-550, Polska;53.755995;19.2044449
1204;Ochsenhausen;1;Ochsenhausen, Verwaltungsgemeinschaft Ochsenhausen, Landkreis Biberach, Baden-Württemberg, 88416, Deutschland;48.0711222;9.9512104
1205;Oberhof;1;Oberhof, Landkreis Schmalkalden-Meiningen, Thüringen, 98559, Deutschland;50.7069793;10.7250321
1206;Oberammergau;1;Oberammergau, Landkreis Garmisch-Partenkirchen, Bayern, 82487, Deutschland;47.5966949;11.0673611
1207;Nyíregyháza;1;Nyíregyháza, Nyíregyházi járás, Szabolcs-Szatmár-Bereg megye, Észak-Alföld, Alföld és Észak, Magyarország;47.9557802;21.7167982
1208;Ostrau;1;Ostrava, okres Ostrava-město, Moravskoslezský kraj, Moravskoslezsko, Česko;49.8349139;18.2820084
1209;Rappoltsweiler;1;Ribeauvillé, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68150, France;48.1924602;7.3248871
1210;Ottakring;1;Ottakring, Wien, 1160, Österreich;48.2149546;16.302153494876826
1211;Ptuj;1;Ptuj, Slovenija;46.4198096;15.8717378
1212;Prag-Karolinenthal;1;Karlín, Hlavní město Praha, Praha, Česko;50.0920871;14.4476672
1213;Proskau;1;Prószków, gmina Prószków, powiat opolski, województwo opolskie, 46-060, Polska;50.5786696;17.8699852
1214;Pont-de-Claix;1;Le Pont-de-Claix, Grenoble, Isère, Auvergne-Rhône-Alpes, France métropolitaine, 38800, France;45.1236837;5.6978136
1215;Prudnik;1;Prudnik, gmina Prudnik, powiat prudnicki, województwo opolskie, 48-200, Polska;50.3217212;17.5801041
1216;Pirmasens;1;Pirmasens, Rheinland-Pfalz, Deutschland;49.1996961;7.6087847
1217;Pinneberg;1;Pinneberg, Schleswig-Holstein, Deutschland;53.7278939;9.6979598
1218;Pieschen;1;Pieschen, Dresden, Sachsen, 01127, Deutschland;51.0831018;13.7225624
1219;Pfullingen;1;Pfullingen, Landkreis Reutlingen, Baden-Württemberg, 72793, Deutschland;48.4656748;9.2254982
1220;Randers;1;Randers NØ, Randers, Randers Kommune, 8930, Danmark;56.4800019;10.0891444
1221;Pulsnitz;1;Pulsnitz, Bautzen, Sachsen, 01896, Deutschland;51.1825771;14.0139733
1222;Putbus;1;Putbus, Vorpommern-Rügen, Mecklenburg-Vorpommern, 18581, Deutschland;54.3534787;13.4749375
1223;Pelotas;1;Pelotas, Região Geográfica Imediata de Pelotas, Aglomeração Urbana do Sul, Região Geográfica Intermediária de Pelotas, Rio Grande do Sul, Região Sul, Brasil;-31.7699736;-52.3410161
1224;Pausa/Vogtl.;1;;;
1225;Pappenheim;1;Pappenheim, Landkreis Weißenburg-Gunzenhausen, Bayern, 91788, Deutschland;48.934784;10.9744929
1226;Pančevo;1;Панчево, Град Панчево, Јужнобанатски управни округ, Војводина, 26000, Србија;44.8705686;20.6399643
1227;Padua;1;Padova, Veneto, Italia;45.4077172;11.8734455
1228;Nürtingen;1;Nürtingen, Vereinbarte Verwaltungsgemeinschaft der Stadt Nürtingen, Landkreis Esslingen, Baden-Württemberg, 72622, Deutschland;48.6265854;9.3365463
1229;Nové Mesto nad Váhom;1;Nové Mesto nad Váhom, okres Nové Mesto nad Váhom, Trenčiansky kraj, Západné Slovensko, Slovensko;48.7633248;17.8303857
1230;Rzepin;1;Rzepin, gmina Rzepin, powiat słubicki, województwo lubuskie, Polska;52.34432;14.8382902
1231;Nordkirchen;1;Nordkirchen, Kreis Coesfeld, Nordrhein-Westfalen, 59394, Deutschland;51.7380176;7.5251792
1232;Nauen;1;Nauen, Havelland, Brandenburg, Deutschland;52.6061065;12.8772599
1233;Nancy;1;Nancy, Meurthe-et-Moselle, Grand Est, France métropolitaine, France;48.6937223;6.1834097
1234;Nagyenyed;1;Aiud, Alba, România;46.3108893;23.7188181
1235;Myslowitz;1;Mysłowice, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, Polska;50.2096211;19.132165997410812
1236;Münnerstadt;1;Münnerstadt, Landkreis Bad Kissingen, Bayern, 97702, Deutschland;50.2490439;10.1942632
1237;Rödelheim;1;Rödelheim, Mitte-West, Frankfurt am Main, Hessen, 60489, Deutschland;50.1249843;8.6125536
1238;Müllheim;1;Müllheim, GVV Müllheim-Badenweiler, Landkreis Breisgau-Hochschwarzwald, Baden-Württemberg, 79379, Deutschland;47.8099613;7.6257276
1239;Rüsselsheim;1;Rüsselsheim, Rüsselsheim am Main, Kreis Groß-Gerau, Hessen, 65428, Deutschland;49.991701;8.4138251
1240;Mühlbach;1;Mühlbach - Rio di Pusteria, Eisacktal - Valle Isarco, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39037, Italia;46.7959461;11.6668266
1241;Müglitztal-Weesenstein;1;Weesenstein, Müglitztal, Dohna-Müglitztal, Sächsische Schweiz-Osterzgebirge, Sachsen, 01809, Deutschland;50.9333517;13.8615934
1242;Mölln;1;Mölln, Herzogtum Lauenburg, Schleswig-Holstein, 23879, Deutschland;53.62892;10.6880174
1243;Mödling;1;Gemeinde Mödling, Bezirk Mödling, Niederösterreich, 2340, Österreich;48.0855922;16.2833526
1244;Rybnik;1;Rybnik, województwo śląskie, Polska;50.0955793;18.5419933
1245;Montabaur;1;Montabaur, Westerwaldkreis, Rheinland-Pfalz, Deutschland;50.4362219;7.8302494
1246;Mohrungen;1;Morąg, gmina Morąg, powiat ostródzki, województwo warmińsko-mazurskie, 14-300, Polska;53.9119982;19.9279895
1247;Rychnov;1;Bogatynia, gmina Bogatynia, powiat zgorzelecki, województwo dolnośląskie, Polska;50.9077147;14.9539185
1248;Mistek;1;Místek, Frýdek-Místek, okres Frýdek-Místek, Moravskoslezský kraj, Moravskoslezsko, 73802, Česko;49.676205;18.3355026
1249;Naugard;1;Nowogard, gmina Nowogard, powiat goleniowski, województwo zachodniopomorskie, 72-200, Polska;53.6687698;15.1225889
1250;Roßlau (Elbe);1;Roßlau (Elbe), Dessauer Straße, Roßlau, Dessau-Roßlau, Sachsen-Anhalt, 06862, Deutschland;51.883838;12.2370501
1251;Roztoky u Prahy;1;Roztoky u Prahy, Roztoky, okres Praha-západ, Střední Čechy, 25263, Česko;50.1568889;14.389469481444557
1252;Romanshorn;1;Romanshorn, Bezirk Arbon, Thurgau, 8590, Schweiz/Suisse/Svizzera/Svizra;47.5654452;9.3776036
1253;Riva del Garda;1;Riva del Garda, Comunità Alto Garda e Ledro, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38066, Italia;45.8847708;10.8396942
1254;Niesky;1;Niesky, Görlitz, Sachsen, 02906, Deutschland;51.2921267;14.8250955
1255;Neviges;1;Neviges, Velbert, Kreis Mettmann, Nordrhein-Westfalen, 42553, Deutschland;51.3098033;7.0878942
1256;Roermond;1;Roermond, Limburg, Nederland;51.1933903;5.9882649
1257;Neustadt-Glewe-Neuhof;1;Neuhof, Neustadt-Glewe, Ludwigslust-Parchim, Mecklenburg-Vorpommern, 19306, Deutschland;53.3976199;11.6047952
1258;Neustadt in Holstein;1;Neustadt in Holstein, Ostholstein, Schleswig-Holstein, 23730, Deutschland;54.1029898;10.8186738
1259;Neustadt a. d. Aisch;1;Neustadt an der Aisch, Landkreis Neustadt an der Aisch-Bad Windsheim, Bayern, 91413, Deutschland;49.5819105;10.6077372
1260;Neusohl;1;Banská Bystrica, okres Banská Bystrica, Banskobystrický kraj, Stredné Slovensko, Slovensko;48.7384028;19.1573494
1261;Rothenburg/O.L.;1;Rothenburg/Oberlausitz, Görlitz, Sachsen, 02929, Deutschland;51.3333094;14.9666932
1262;Rosenberg;1;Rosenberg, Fort Bend County, Texas, 77471, United States;29.5571825;-95.8085623
1263;Neuötting;1;Neuötting, Landkreis Altötting, Bayern, 84524, Deutschland;48.2402896;12.685745
1264;Neunkirchen;1;Neunkirchen-lès-Bouzonville, Forbach-Boulay-Moselle, Moselle, Grand Est, France métropolitaine, 57320, France;49.3533493;6.5564888
1265;Neumarkt i.d. OPf.;1;Neumarkt in der Oberpfalz, Landkreis Neumarkt in der Oberpfalz, Bayern, 92318, Deutschland;49.279624;11.4594662
1266;Neukirchen-Vluyn;1;Neukirchen-Vluyn, Kreis Wesel, Nordrhein-Westfalen, 47506, Deutschland;51.4413742;6.5467641
1267;Neuerkerode;1;Neuerkerode, Sickte, Samtgemeinde Sickte, Landkreis Wolfenbüttel, Niedersachsen, 38173, Deutschland;52.212895;10.6590377
1268;Rotenburg a. d. Fulda;1;Rotenburg an der Fulda, Landkreis Hersfeld-Rotenburg, Hessen, 36199, Deutschland;50.9948584;9.7269936
1269;Schrobenhausen;1;Schrobenhausen, Landkreis Neuburg-Schrobenhausen, Bayern, 86529, Deutschland;48.5613407;11.2654488
1270;Schwabach;1;Schwabach, Bayern, 91126, Deutschland;49.3295535;11.0195132
1271;Elsterberg;1;Elsterberg, Vogtlandkreis, Sachsen, 07985, Deutschland;50.6036333;12.176645
1272;Tokio;1;東京都, 日本;35.6828387;139.7594549
1273;Grabow;1;Grabow, Ludwigslust-Parchim, Mecklenburg-Vorpommern, 19300, Deutschland;53.2789153;11.5625238
1274;Tremessen;1;Trzemeszno, gmina Trzemeszno, powiat gnieźnieński, województwo wielkopolskie, 62-240, Polska;52.5600669;17.8208936
1275;Gouda;1;Gouda, Krimpenerwaard, Zuid-Holland, Nederland;52.018119350000006;4.711122134697802
1276;Golzern;1;Golzern, Grimma, Landkreis Leipzig, Sachsen, 04668, Deutschland;51.2475643;12.7822716
1277;Treuchtlingen;1;Treuchtlingen, Landkreis Weißenburg-Gunzenhausen, Bayern, 91757, Deutschland;48.9554435;10.9089888
1278;Gnadau;1;Gnadau, Barby, Salzlandkreis, Sachsen-Anhalt, Deutschland;51.9700396;11.775193638985705
1279;Gmunden;1;Gmunden, Bezirk Gmunden, Oberösterreich, 4810, Österreich;47.9185855;13.8003048
1280;Treuen;1;Treuen, Treuen/Neuensalz, Vogtlandkreis, Sachsen, 08233, Deutschland;50.5389413;12.3069937
1281;Treuenbrietzen;1;Treuenbrietzen, Potsdam-Mittelmark, Brandenburg, 14929, Deutschland;52.0966552;12.8734896
1282;Tribsees;1;Tribsees, Recknitz-Trebeltal, Vorpommern-Rügen, Mecklenburg-Vorpommern, 18465, Deutschland;54.0946272;12.7584066
1283;Glashütte;1;Glashütte, Sächsische Schweiz-Osterzgebirge, Sachsen, 01768, Deutschland;50.8502095;13.7766767
1284;Glasgow;1;Glasgow, Glasgow City, Scotland, G2 9SN, United Kingdom;55.8609825;-4.2488787
1285;Trient;1;Trento, Territorio Val d'Adige, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;46.0664228;11.1257601
1286;Trnava;1;Trnava, okres Trnava, Trnavský kraj, Západné Slovensko, Slovensko;48.3767652;17.5858175
1287;Giebichenstein;1;Giebichenstein, Halle (Saale), Sachsen-Anhalt, Deutschland;51.5004473;11.9577577
1288;Germersheim;1;Germersheim, Landkreis Germersheim, Rheinland-Pfalz, 76726, Deutschland;49.2222749;8.36659
1289;Geratal-Gräfenroda;1;Gräfenroda, Geratal, Ilm-Kreis, Thüringen, Deutschland;50.722075399999994;10.789811558349658
1290;Trarbach;1;Trarbach, Traben-Trarbach, Landkreis Bernkastel-Wittlich, Rheinland-Pfalz, Deutschland;49.933586000000005;7.123839400162456
1291;Tilburg;1;Tilburg, Noord-Brabant, Nederland;51.585618749999995;5.066061908648313
1292;Kühlungsborn;1;Kühlungsborn, Landkreis Rostock, Mecklenburg-Vorpommern, 18225, Deutschland;54.1483764;11.7441876
1293;Thonberg;1;Thonberg, Zentrum-Südost, Mitte, Leipzig, Sachsen, 04103, Deutschland;51.3208015;12.402368
1294;Hallein;1;Hallein, Bezirk Hallein, Salzburg, 5400, Österreich;47.6821521;13.0956313
1295;Halle-Trotha;1;Halle-Trotha, Hans-Dittmar-Straße, Industriegebiet Nord, Halle (Saale), Sachsen-Anhalt, 06118, Deutschland;51.523533;11.9623629
1296;Halle-Giebichenstein;1;Giebichenstein, Halle (Saale), Sachsen-Anhalt, Deutschland;51.5004473;11.9577577
1297;Haimhausen;1;Haimhausen, Landkreis Dachau, Bayern, 85778, Deutschland;48.315762;11.554494
1298;Hagenow;1;Hagenow, Ludwigslust-Parchim, Mecklenburg-Vorpommern, 19230, Deutschland;53.4305796;11.1904828
1299;Tczew;1;Tczew, gmina Tczew, powiat tczewski, województwo pomorskie, 83-110, Polska;54.09087675;18.777948614635996
1300;Günzburg;1;Günzburg, Landkreis Günzburg, Bayern, 89312, Deutschland;48.4539028;10.2785509
1301;Gummersbach;1;Gummersbach, Oberbergischer Kreis, Nordrhein-Westfalen, 51643, Deutschland;51.0277658;7.5630545
1302;Thalwil;1;Thalwil, Bezirk Horgen, Zürich, 8800, Schweiz/Suisse/Svizzera/Svizra;47.2944325;8.5635762
1303;Grunewald;1;Grunewald, Charlottenburg-Wilmersdorf, Berlin, Deutschland;52.4873475;13.2637538
1304;Gröningen;1;Groningen, Nederland;53.2190652;6.5680077
1305;Großröhrsdorf;1;Großröhrsdorf, Bautzen, Sachsen, 01900, Deutschland;51.1456848;14.0199103
1306;Groß-Strehlitz;1;Strzelce Opolskie, gmina Strzelce Opolskie, powiat strzelecki, województwo opolskie, 47-100, Polska;50.5109033;18.3004547
1307;Groß-Salze;1;Wieliczka, gmina Wieliczka, powiat wielicki, województwo małopolskie, 32-020, Polska;49.9823773;20.0602114
1308;Theresienstadt;1;Terezín, Finské domky, Terezín, okres Litoměřice, Ústecký kraj, Severozápad, 41155, Česko;50.51067195;14.14827165080251
1309;Groß-Gerau;1;Groß-Gerau, Kreis Groß-Gerau, Hessen, 64521, Deutschland;49.9194456;8.4852426
1310;Thionville;1;Thionville, Moselle, Grand Est, France métropolitaine, 57100, France;49.3579272;6.1675872
1311;Genua;1;Genova, Liguria, Italia;44.40726;8.9338624
1312;Gemünden a. Main;1;Gemünden am Main, Landkreis Main-Spessart, Bayern, 97737, Deutschland;50.0557181;9.6910162
1313;Geilenkirchen;1;Geilenkirchen, Kreis Heinsberg, Nordrhein-Westfalen, 52511, Deutschland;50.963605;6.1199802
1314;Gardelegen;1;Gardelegen, Altmarkkreis Salzwedel, Sachsen-Anhalt, Deutschland;52.526556;11.3929784
1315;Feodossija;1;Феодосия, городской округ Феодосия, Республика Крым, 298100-298175, Україна;45.033669;35.3753628
1316;Fellheim;1;Fellheim, Boos, Landkreis Unterallgäu, Bayern, 87748, Deutschland;48.0732097;10.1527079
1317;Eutritzsch;1;Eutritzsch, Nord, Leipzig, Sachsen, 04129, Deutschland;51.3707642;12.3873287
1318;Vacha;1;Vacha, Wartburgkreis, Thüringen, 36404, Deutschland;50.8272621;10.0213868
1319;Eschweiler;1;Eschweiler, Städteregion Aachen, Nordrhein-Westfalen, 52249, Deutschland;50.81753;6.2629956
1320;Esch an der Alzette;1;Esch-sur-Alzette, Canton Esch-sur-Alzette, Lëtzebuerg;49.4959628;5.9850306
1321;Erlenbach;1;Albé, Sélestat-Erstein, Bas-Rhin, Grand Est, France métropolitaine, 67220, France;48.3565749;7.3194249
1322;Valdivia;1;Valdivia, Provincia de Valdivia, Región de Los Ríos, Chile;-39.8141262;-73.2459859
1323;Valencia;1;València, Comarca de València, València / Valencia, Comunitat Valenciana, España;39.4697065;-0.3763353
1324;Eppstein-Vockenhausen;1;Vockenhausen, Eppstein, Main-Taunus-Kreis, Hessen, 65817, Deutschland;50.1479714;8.3780284
1325;Eppendorf;1;Eppendorf, Hamburg-Nord, Hamburg, Deutschland;53.5903912;9.9868771
1326;Epinal;1;Épinal, Vosges, Grand Est, France métropolitaine, 88000, France;48.1747684;6.4503643
1327;Enns;1;Enns, Bezirk Linz-Land, Oberösterreich, 4470, Österreich;48.2141482;14.4793948
1328;Enger;1;Enger, Kreis Herford, Nordrhein-Westfalen, 32130, Deutschland;52.1394015;8.5588818
1329;Engen;1;Engen, Verwaltungsgemeinschaft Engen, Landkreis Konstanz, Baden-Württemberg, 78234, Deutschland;47.8532383;8.7704457
1330;Valparaíso;1;Valparaíso, Provincia de Valparaíso, Región de Valparaíso, Chile;-33.0458456;-71.6196749
1331;Emmendingen;1;Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland;48.1206565;7.850993
1332;Flawil;1;Flawil, Wahlkreis Wil, Sankt Gallen, Schweiz/Suisse/Svizzera/Svizra;47.414613;9.1861489
1333;Usingen;1;Usingen, Hochtaunuskreis, Hessen, 61250, Deutschland;50.3342403;8.5369972
1334;Flöha;1;Flöha, Mittelsachsen, Sachsen, 09557, Deutschland;50.8503529;13.0772325
1335;Friedeberg;1;Strzelce Krajeńskie, gmina Strzelce Krajeńskie, powiat strzelecko-drezdenecki, województwo lubuskie, 66-500, Polska;52.8785255;15.5325925
1336;Třebíč;1;Třebíč, okres Třebíč, Kraj Vysočina, Jihovýchod, Česko;49.2151907;15.8816091
1337;Füssen;1;Füssen, Landkreis Ostallgäu, Bayern, 87629, Deutschland;47.5709212;10.6977089
1338;Fürstenberg/Havel;1;Fürstenberg/Havel, Oberhavel, Brandenburg, Deutschland;53.1844661;13.1482276
1339;Furtwangen im Schwarzwald;1;Furtwangen im Schwarzwald, Verwaltungsgemeinschaft Furtwangen im Schwarzwald, Schwarzwald-Baar-Kreis, Baden-Württemberg, 78120, Deutschland;48.0529805;8.2163467
1340;Friedrichroda;1;Friedrichroda, Landkreis Gotha, Thüringen, Deutschland;50.861175;10.5639143
1341;Friedek;1;Frýdek, Frýdek-Místek, okres Frýdek-Místek, Moravskoslezský kraj, Moravskoslezsko, 73801, Česko;49.6856259;18.3476076
1342;Friedeberg, Neumark;1;;;
1343;Turn;1;تونس;33.994952999999995;9.367097748325554
1344;Fogaras;1;Făgăraș, Brașov, 505200, România;45.8449433;24.9703224
1345;Tuzla;1;Tuzla, Grad Tuzla, Tuzlanski kanton, Federacija Bosne i Hercegovine, 75000, Bosna i Hercegovina / Босна и Херцеговина;44.5391105;18.675193
1346;Ueckermünde;1;Ueckermünde, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland;53.7371069;14.0458887
1347;Franzburg;1;Franzburg, Franzburg-Richtenberg, Vorpommern-Rügen, Mecklenburg-Vorpommern, Deutschland;54.1833;12.8833
1348;Ungarisch-Hradisch;1;Uherské Hradiště, okres Uherské Hradiště, Zlínský kraj, Střední Morava, Česko;49.0681018;17.4663899
1349;Uničov;1;Uničov, okres Olomouc, Olomoucký kraj, Střední Morava, 78391, Česko;49.7711837;17.1213944
1350;Frankeneck;1;Frankeneck, Lambrecht (Pfalz), Landkreis Bad Dürkheim, Rheinland-Pfalz, Deutschland;49.3758516;8.0487441
1351;Frankenberg (Eder);1;Frankenberg (Eder), Frankenberg, Landkreis Waldeck-Frankenberg, Hessen, 35066, Deutschland;51.0605483;8.7948361
1352;Halver;1;Halver, Märkischer Kreis, Nordrhein-Westfalen, 58553, Deutschland;51.1874423;7.4987312
1353;Hamborn;1;Hamborn, Duisburg, Nordrhein-Westfalen, Deutschland;51.5041215;6.772532547024161
1354;Tannwald;1;Tanvald, okres Jablonec nad Nisou, Liberecký kraj, Severovýchod, 46841, Česko;50.7379436;15.3037997
1355;Kamenz;1;Kamenz - Kamjenc, Bautzen, Sachsen, Deutschland;51.270139;14.0948628
1356;Konitz;1;Chojnice, gmina Chojnice, powiat chojnicki, województwo pomorskie, Polska;53.6999165;17.570344138115953
1357;Kolomyja;1;Коломия, Коломийська міська громада, Коломийський район, Івано-Франківська область, Україна;48.5259211;25.0380538
1358;Kleinandelfingen;1;Kleinandelfingen, Bezirk Andelfingen, Zürich, Schweiz/Suisse/Svizzera/Svizra;47.5998043;8.6860581
1359;Split;1;Split, Grad Split, Splitsko-dalmatinska županija, Hrvatska;43.5116383;16.4399659
1360;St. Wendel;1;Sankt Wendel, Landkreis St. Wendel, Saarland, 66606, Deutschland;49.4669906;7.1696192
1361;Kiskunfélegyháza;1;Kiskunfélegyháza, Kiskunfélegyházi járás, Bács-Kiskun megye, Dél-Alföld, Alföld és Észak, Magyarország;46.7113263;19.8502905
1362;Stadtamhof;1;Stadtamhof, Regensburg, Bayern, 93059, Deutschland;49.0248847;12.0956166
